Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"164291","CVE-2022-32849","6.8","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.5 (HT213345)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.5 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2022-32787)

  - Exploitation of this vulnerability may to disclose kernel memory. (CVE-2022-32793)

  - Exploitation of this vulnerability may lead to gain elevated privileges. (CVE-2022-32798)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.5 or later.","https://support.apple.com/en-gb/HT213345","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.5
"
"164291","CVE-2022-32851","6.8","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.5 (HT213345)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.5 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2022-32787)

  - Exploitation of this vulnerability may to disclose kernel memory. (CVE-2022-32793)

  - Exploitation of this vulnerability may lead to gain elevated privileges. (CVE-2022-32798)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.5 or later.","https://support.apple.com/en-gb/HT213345","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.5
"
"164291","CVE-2022-32852","6.8","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.5 (HT213345)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.5 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2022-32787)

  - Exploitation of this vulnerability may to disclose kernel memory. (CVE-2022-32793)

  - Exploitation of this vulnerability may lead to gain elevated privileges. (CVE-2022-32798)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.5 or later.","https://support.apple.com/en-gb/HT213345","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.5
"
"164291","CVE-2022-32853","6.8","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.5 (HT213345)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.5 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2022-32787)

  - Exploitation of this vulnerability may to disclose kernel memory. (CVE-2022-32793)

  - Exploitation of this vulnerability may lead to gain elevated privileges. (CVE-2022-32798)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.5 or later.","https://support.apple.com/en-gb/HT213345","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.5
"
"164291","CVE-2022-32857","6.8","Critical","192.168.1.126","tcp","0","macOS 12.x < 12.5 (HT213345)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.5 Monterey. It is, therefore, 
affected by multiple vulnerabilities :

  - Exploitation of this vulnerability may lead to memory corruption issue. (CVE-2022-32787)

  - Exploitation of this vulnerability may to disclose kernel memory. (CVE-2022-32793)

  - Exploitation of this vulnerability may lead to gain elevated privileges. (CVE-2022-32798)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.5 or later.","https://support.apple.com/en-gb/HT213345","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.5
"
"165106","CVE-2022-32864","6.8","High","192.168.1.126","tcp","0","macOS 12.x < 12.6 (HT213444)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6 Monterey. It is, therefore,
affected by multiple vulnerabilities :

  - Flaws with handling memory in the kernel. As a result, an app can be able to execute arbitrary code with
    kernel privileges or disclose kernel memory. (CVE-2022-32911, CVE-2022-32864)

  - Incorrect bounds checks in the kernel. As a result, an app can execute arbitrary code with kernel
    privileges. (CVE-2022-32917)

  - A logic issue in the Maps app. As a result an app can read sensitive location information.
    (CVE-2022-32883)

  - A flaw in the iMovie runtime. As a result a user can view sensitive information. (CVE-2022-32896)

  - A logic issue in the ATS component. As a result an app can bypass privacy preferences. (CVE-2022-32900)

  - A logic issue in PackageKit. As a result an app can gain elevated privileges. (CVE-2022-32900)

  - A memory corruption issue in the MediaLibrary component. As a result a user can elevate privileges.
    (CVE-2022-32908)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6 or later.","https://support.apple.com/en-gb/HT213444","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6
"
"165106","CVE-2022-32883","6.8","High","192.168.1.126","tcp","0","macOS 12.x < 12.6 (HT213444)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6 Monterey. It is, therefore,
affected by multiple vulnerabilities :

  - Flaws with handling memory in the kernel. As a result, an app can be able to execute arbitrary code with
    kernel privileges or disclose kernel memory. (CVE-2022-32911, CVE-2022-32864)

  - Incorrect bounds checks in the kernel. As a result, an app can execute arbitrary code with kernel
    privileges. (CVE-2022-32917)

  - A logic issue in the Maps app. As a result an app can read sensitive location information.
    (CVE-2022-32883)

  - A flaw in the iMovie runtime. As a result a user can view sensitive information. (CVE-2022-32896)

  - A logic issue in the ATS component. As a result an app can bypass privacy preferences. (CVE-2022-32900)

  - A logic issue in PackageKit. As a result an app can gain elevated privileges. (CVE-2022-32900)

  - A memory corruption issue in the MediaLibrary component. As a result a user can elevate privileges.
    (CVE-2022-32908)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6 or later.","https://support.apple.com/en-gb/HT213444","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6
"
"165106","CVE-2022-32896","6.8","High","192.168.1.126","tcp","0","macOS 12.x < 12.6 (HT213444)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6 Monterey. It is, therefore,
affected by multiple vulnerabilities :

  - Flaws with handling memory in the kernel. As a result, an app can be able to execute arbitrary code with
    kernel privileges or disclose kernel memory. (CVE-2022-32911, CVE-2022-32864)

  - Incorrect bounds checks in the kernel. As a result, an app can execute arbitrary code with kernel
    privileges. (CVE-2022-32917)

  - A logic issue in the Maps app. As a result an app can read sensitive location information.
    (CVE-2022-32883)

  - A flaw in the iMovie runtime. As a result a user can view sensitive information. (CVE-2022-32896)

  - A logic issue in the ATS component. As a result an app can bypass privacy preferences. (CVE-2022-32900)

  - A logic issue in PackageKit. As a result an app can gain elevated privileges. (CVE-2022-32900)

  - A memory corruption issue in the MediaLibrary component. As a result a user can elevate privileges.
    (CVE-2022-32908)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6 or later.","https://support.apple.com/en-gb/HT213444","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6
"
"165106","CVE-2022-32900","6.8","High","192.168.1.126","tcp","0","macOS 12.x < 12.6 (HT213444)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6 Monterey. It is, therefore,
affected by multiple vulnerabilities :

  - Flaws with handling memory in the kernel. As a result, an app can be able to execute arbitrary code with
    kernel privileges or disclose kernel memory. (CVE-2022-32911, CVE-2022-32864)

  - Incorrect bounds checks in the kernel. As a result, an app can execute arbitrary code with kernel
    privileges. (CVE-2022-32917)

  - A logic issue in the Maps app. As a result an app can read sensitive location information.
    (CVE-2022-32883)

  - A flaw in the iMovie runtime. As a result a user can view sensitive information. (CVE-2022-32896)

  - A logic issue in the ATS component. As a result an app can bypass privacy preferences. (CVE-2022-32900)

  - A logic issue in PackageKit. As a result an app can gain elevated privileges. (CVE-2022-32900)

  - A memory corruption issue in the MediaLibrary component. As a result a user can elevate privileges.
    (CVE-2022-32908)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6 or later.","https://support.apple.com/en-gb/HT213444","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6
"
"165106","CVE-2022-32902","6.8","High","192.168.1.126","tcp","0","macOS 12.x < 12.6 (HT213444)","The remote host is missing a macOS or Mac OS X security update or supplemental update that fixes multiple
vulnerabilities","The remote host is running a version of macOS / Mac OS X that is 12.x prior to 12.6 Monterey. It is, therefore,
affected by multiple vulnerabilities :

  - Flaws with handling memory in the kernel. As a result, an app can be able to execute arbitrary code with
    kernel privileges or disclose kernel memory. (CVE-2022-32911, CVE-2022-32864)

  - Incorrect bounds checks in the kernel. As a result, an app can execute arbitrary code with kernel
    privileges. (CVE-2022-32917)

  - A logic issue in the Maps app. As a result an app can read sensitive location information.
    (CVE-2022-32883)

  - A flaw in the iMovie runtime. As a result a user can view sensitive information. (CVE-2022-32896)

  - A logic issue in the ATS component. As a result an app can bypass privacy preferences. (CVE-2022-32900)

  - A logic issue in PackageKit. As a result an app can gain elevated privileges. (CVE-2022-32900)

  - A memory corruption issue in the MediaLibrary component. As a result a user can elevate privileges.
    (CVE-2022-32908)

Note that Nessus has not tested for this issue but has instead relied only on the operating system's self-reported
version number.","Upgrade to macOS 12.6 or later.","https://support.apple.com/en-gb/HT213444","
  Installed version : 12.0.1
  Fixed version     : macOS Monterey 12.6
"
